kepid,kepoi_name,koi_disposition,koi_period,koi_duration,koi_depth,koi_prad,koi_model_snr,koi_steff,koi_slogg,koi_srad,label
2997455,K06098.01,FALSE POSITIVE,1.129848432,2.07578,4658.5,120.13,490.6,4846.0,2.984,7.102,false_positive
3003991,K06099.01,FALSE POSITIVE,7.244778994,3.3873,99147.1,25.68,1761.4,5530.0,4.586,0.788,false_positive
3229028,K06100.01,FALSE POSITIVE,0.730964241,2.483,44.0,0.99,28.7,5929.0,4.152,1.463,false_positive
3230787,K06101.01,FALSE POSITIVE,17.734020239,7.27595,186680.0,93.52,2905.9,5883.0,4.04,1.554,false_positive
9101400,K06192.01,FALSE POSITIVE,0.829019343,4.8401,278264.0,90.08,631.1,6645.0,4.271,1.328,false_positive
9119652,K06193.01,FALSE POSITIVE,1.1080999,3.3542,380934.0,124.19,155.4,5299.0,3.865,1.769,false_positive
9145861,K06194.02,FALSE POSITIVE,215.778765,3.737,377.6,14.71,5.8,4902.0,3.042,7.056,false_positive
7100673,K04032.03,CONFIRMED,5.99273265,2.6502,69.8,0.91,19.2,5574.0,4.354,1.065,planet_transit
7100673,K04032.04,CONFIRMED,5.10110666,2.657,65.1,0.85,19.5,5574.0,4.354,1.065,planet_transit
4150496,K04046.02,FALSE POSITIVE,94.22498,22.445,346.3,1.84,15.5,5880.0,4.525,0.893,false_positive
6129694,K04131.02,FALSE POSITIVE,241.0122,1.19,216.1,4.41,4.1,7843.0,3.829,2.909,false_positive
9899315,K04181.02,FALSE POSITIVE,164.689421,1.847,521.0,2.24,4.6,6089.0,4.495,0.95,false_positive
4037428,K05993.01,FALSE POSITIVE,4.264729569,2.2075,22672.0,29.95,201.6,6052.0,4.084,1.417,false_positive
4049124,K05994.01,FALSE POSITIVE,4.804469712,3.51946,132624.0,30.97,1177.8,5561.0,4.558,0.809,false_positive
4275328,K05995.01,FALSE POSITIVE,6.150529292,4.4562,2417.1,49.79,301.4,6691.0,4.084,1.565,false_positive
4753561,K05996.01,FALSE POSITIVE,4.944927575,3.4648,1028.7,19.43,62.5,4428.0,4.59,0.701,false_positive
4912991,K05997.01,FALSE POSITIVE,4.442517008,2.43922,25341.5,26.08,396.2,6316.0,4.387,1.119,false_positive
5036966,K05998.01,FALSE POSITIVE,62.7356439,10.7925,243702.0,90.12,1115.3,6211.0,4.127,1.44,false_positive
5254230,K05999.01,FALSE POSITIVE,7.035518449,3.5286,2139.0,24.91,91.5,5288.0,4.566,0.71,false_positive
3634051,K06103.01,CONFIRMED,453.54212,17.026,861.0,9.23,48.8,5874.0,3.664,3.006,planet_transit
7967517,K07860.01,FALSE POSITIVE,0.579516759,1.342,27.0,0.6,9.8,6339.0,4.387,1.102,false_positive
3761319,K06104.01,FALSE POSITIVE,16.2480865,8.232,438.7,2.38,21.1,5729.0,4.436,0.923,false_positive
3761319,K06104.02,FALSE POSITIVE,466.9407,30.56,979.2,2.9,13.7,5729.0,4.436,0.923,false_positive
3762553,K06105.01,FALSE POSITIVE,289.788624,2.857,473.9,5.51,6.6,8057.0,3.946,2.407,false_positive
4035675,K06107.01,FALSE POSITIVE,2.873657901,2.1054,43895.0,110.29,65.6,5692.0,3.829,2.287,false_positive
9282687,K06196.01,FALSE POSITIVE,1.680425996,5.4548,277249.0,102.31,440.1,6844.0,4.145,1.629,false_positive
9291629,K06198.01,FALSE POSITIVE,20.686460198,37.7424,136154.0,184.22,1656.7,4809.0,3.106,5.145,false_positive
9304842,K06199.01,FALSE POSITIVE,131.68018,14.73,2067.0,5.96,9.2,6468.0,4.288,1.302,false_positive
9304923,K06200.01,FALSE POSITIVE,200.762693,2.215,1920.0,15056.9,5.5,7981.0,3.716,3.298,false_positive
9343862,K06201.01,FALSE POSITIVE,1.123258617,4.27355,377575.0,150.94,779.2,7945.0,4.023,2.17,false_positive
5385410,K04323.02,FALSE POSITIVE,12.4250319,1.4446,29.5,0.89,2.7,6290.0,4.133,1.506,false_positive
3645438,K04385.02,CONFIRMED,386.370512,11.007,1336.4,2.96,13.1,5119.0,4.508,0.834,planet_transit
5385139,K06000.01,FALSE POSITIVE,12.4297161,15.078,192.7,1.26,13.3,5754.0,4.534,0.905,false_positive
5385150,K06001.01,FALSE POSITIVE,12.4288476,16.43,165.4,1.12,15.2,5595.0,4.513,0.886,false_positive
5385269,K06002.01,FALSE POSITIVE,12.4258252,21.841,130.2,1.27,30.0,5968.0,4.426,1.048,false_positive
8210370,K07872.01,FALSE POSITIVE,153.725848,117.52,5257.7,259.36,302.3,4794.0,2.781,6.816,false_positive
5385509,K06003.01,FALSE POSITIVE,12.4257907,19.859,340.1,1.27,28.2,4873.0,4.586,0.693,false_positive
5385566,K06004.01,FALSE POSITIVE,12.4253356,27.49,374.4,2.02,35.4,5442.0,4.541,0.783,false_positive
5385773,K06005.01,FALSE POSITIVE,12.4254201,18.56,144.5,0.84,24.9,5571.0,4.643,0.691,false_positive
5386163,K06006.01,FALSE POSITIVE,12.424995,20.282,51.5,2.06,21.4,6098.0,3.707,2.657,false_positive
5470960,K06007.01,FALSE POSITIVE,12.4227918,27.29,202.6,1.44,15.5,5279.0,4.62,0.72,false_positive
4144236,K06109.01,FALSE POSITIVE,22.913446297,4.11699,251835.0,81.61,6512.7,6621.0,4.294,1.297,false_positive
4144236,K06109.02,FALSE POSITIVE,10.0046881,2.389,50.6,1.9,8.3,6620.0,3.779,2.641,false_positive
4150701,K06110.01,FALSE POSITIVE,8.65315602,2.627,417.5,1.37,13.6,4746.0,4.605,0.696,false_positive
4285087,K06112.01,FALSE POSITIVE,2.243015737,4.31675,277946.0,92.34,5552.2,6181.0,4.084,1.444,false_positive
4346875,K06113.01,FALSE POSITIVE,4.694218481,4.53365,175471.0,35.81,739.8,5512.0,4.575,0.787,false_positive
9471755,K06204.01,FALSE POSITIVE,0.953734449,1.7616,1240.4,47.65,120.5,7332.0,4.265,1.46,false_positive
9479460,K06205.01,FALSE POSITIVE,2.073873563,6.5605,603811.0,274.78,637.1,7803.0,3.688,3.373,false_positive
9549472,K06206.01,FALSE POSITIVE,15.713787218,11.3122,60384.4,27.64,3602.0,5843.0,4.399,1.006,false_positive
9576197,K06207.01,FALSE POSITIVE,7.964440392,9.1701,68454.0,18.98,693.8,5250.0,4.548,0.736,false_positive
8110758,K07866.01,FALSE POSITIVE,0.518071538,1.7865,2195.5,42.1,152.1,5876.0,4.273,1.209,false_positive
9579860,K06208.01,FALSE POSITIVE,2.151214629,2.226,332.6,14.54,28.5,4748.0,2.635,8.179,false_positive
5471068,K06008.01,FALSE POSITIVE,12.426469,25.71,180.5,1.66,24.2,5691.0,4.544,0.887,false_positive
5471192,K06009.01,FALSE POSITIVE,12.4262889,18.764,94.2,1.23,20.5,6246.0,4.433,1.092,false_positive
5471217,K06010.01,FALSE POSITIVE,12.424747,25.24,139.0,1.35,30.7,5514.0,4.569,0.826,false_positive
5471769,K06011.01,FALSE POSITIVE,12.4255705,28.88,139.4,1.37,21.1,5742.0,4.564,0.827,false_positive
5471770,K06012.01,FALSE POSITIVE,12.426173,30.64,115.1,2.67,36.9,6367.0,4.181,1.357,false_positive
5556804,K06013.01,FALSE POSITIVE,12.4244306,26.15,214.1,1.59,15.5,5761.0,4.581,0.791,false_positive
5597970,K06014.01,FALSE POSITIVE,6.71738328,3.60057,164979.0,37.65,1208.2,5301.0,4.416,0.936,false_positive
4459068,K06114.01,FALSE POSITIVE,24.955998503,2.76331,4856.1,36.91,555.6,8617.0,3.78,3.018,false_positive
4547480,K06116.01,FALSE POSITIVE,4.426942241,1.6116,2896.6,5.43,68.9,5511.0,4.569,0.746,false_positive
4740676,K06119.01,FALSE POSITIVE,3.454241684,4.69505,88194.9,75.11,6581.3,6562.0,3.822,2.433,false_positive
9767392,K06211.01,FALSE POSITIVE,1.457256942,6.51381,364905.0,98.16,2443.8,6630.0,4.235,1.416,false_positive
9774400,K06212.01,FALSE POSITIVE,10.818248422,18.2848,13695.9,11.71,581.0,5955.0,4.446,0.894,false_positive
9839081,K06213.01,FALSE POSITIVE,2.559236603,1.6706,11273.0,37.66,45.7,5955.0,4.534,0.883,false_positive
9974142,K06214.01,FALSE POSITIVE,281.35877,7.74,278.5,4.22,6.2,6049.0,3.728,2.522,false_positive
10163066,K06215.01,FALSE POSITIVE,462.12345,8.46,699.0,1.9,6.9,4547.0,4.559,0.747,false_positive
8780959,K03741.03,CONFIRMED,5.1117547,3.281,267.8,2.81,12.1,6432.0,4.207,1.345,planet_transit
8780959,K03741.04,CONFIRMED,9.6310258,5.255,297.2,2.9,12.7,6432.0,4.207,1.345,planet_transit
7429287,K04260.02,FALSE POSITIVE,101.889228,2.71,80.9,1.43,8.5,5802.0,4.073,1.59,false_positive
6592335,K04777.02,FALSE POSITIVE,48.5023669,1.053,740.0,906.03,5.5,3396.0,4.991,0.28,false_positive
5951416,K04781.02,FALSE POSITIVE,524.14139,11.603,403.7,1.88,9.2,6225.0,4.481,0.931,false_positive
5643492,K06015.01,FALSE POSITIVE,41.86539723,6.663,4309.3,31.14,103.4,6063.0,4.584,0.788,false_positive
5795648,K06016.01,FALSE POSITIVE,4.553370029,3.2209,23692.1,25.84,570.6,6306.0,4.346,1.109,false_positive
5961350,K06017.01,FALSE POSITIVE,5.262652179,2.85554,22650.6,35.99,2246.9,7049.0,4.212,1.549,false_positive
5979863,K06018.01,FALSE POSITIVE,16.621853404,3.91517,55296.7,22.32,1872.6,5949.0,4.451,0.907,false_positive
6117415,K06019.01,FALSE POSITIVE,19.741616041,3.07231,88821.5,82.98,2153.0,6535.0,4.183,1.529,false_positive
6128027,K06020.01,FALSE POSITIVE,5.455766383,2.8923,104538.0,28.2,536.8,5067.0,4.625,0.694,false_positive
6146418,K06021.01,FALSE POSITIVE,22.44620704,7.5491,1626.8,58.2,138.8,6070.0,3.969,1.777,false_positive
4826439,K06121.01,FALSE POSITIVE,1.237147407,7.06623,435364.0,106.18,5557.4,6064.0,4.16,1.449,false_positive
4933476,K06122.01,FALSE POSITIVE,1.28619671,1.114,137.2,1.27,5.9,5650.0,4.391,0.926,false_positive
4990977,K06123.01,FALSE POSITIVE,2.649026189,2.4698,52172.0,32.7,190.1,5838.0,4.342,0.988,false_positive
5034333,K06124.01,FALSE POSITIVE,6.932281325,11.0301,6405.9,90.57,325.8,8675.0,4.08,2.168,false_positive
5039441,K06125.01,FALSE POSITIVE,2.151384476,3.34471,263861.0,66.2,2657.6,6184.0,4.19,1.257,false_positive
8231299,K07874.01,FALSE POSITIVE,0.562273947,3.1572,67.0,0.73,52.4,5632.0,4.45,0.847,false_positive
5121173,K06126.01,FALSE POSITIVE,17.4352218,51.666,603.3,67.91,121.8,6313.0,3.706,2.641,false_positive
10219361,K06218.01,FALSE POSITIVE,117.634213,3.82,253.1,3.78,8.7,5236.0,3.711,2.332,false_positive
10228942,K06219.01,FALSE POSITIVE,21.025447023,6.52216,115743.0,135.84,4881.9,6631.0,3.798,2.438,false_positive
10341878,K06220.01,FALSE POSITIVE,0.933753371,4.438,47.3,1.44,19.8,7286.0,3.998,2.056,false_positive
10357831,K06221.01,FALSE POSITIVE,1.72153588,1.9227,39929.0,12.89,29.3,4535.0,4.607,0.668,false_positive
6150977,K06022.01,FALSE POSITIVE,2.765621941,2.3191,8342.2,34.42,173.2,5423.0,4.542,0.828,false_positive
6182019,K06023.01,FALSE POSITIVE,3.664964374,3.9058,90827.0,30.98,437.8,5726.0,4.403,0.987,false_positive
6191945,K06024.01,FALSE POSITIVE,6.8072842,1.9477,14578.0,31.15,32.9,5182.0,3.935,1.824,false_positive
6209347,K06025.01,FALSE POSITIVE,2.136577151,2.4682,79078.0,43.89,124.3,5457.0,4.442,0.905,false_positive
6268722,K06026.01,FALSE POSITIVE,2.638432816,2.42989,48488.0,49.77,529.4,6502.0,3.991,1.753,false_positive
6301030,K06027.01,FALSE POSITIVE,11.991000357,6.4648,375940.0,78.78,802.9,5988.0,4.271,1.13,false_positive
10480982,K00744.02,FALSE POSITIVE,2.03746414,2.895,138.8,1.12,14.1,6117.0,4.496,0.947,false_positive
6606934,K06028.01,FALSE POSITIVE,37.80694072,3.84264,106334.0,72.01,1571.8,6387.0,4.41,1.105,false_positive
5385548,K06128.01,FALSE POSITIVE,12.42555055,28.492,409.0,3.79,123.7,6381.0,4.155,1.423,false_positive
5385778,K06129.01,FALSE POSITIVE,12.42592247,31.5,8707.6,79.21,190.8,4849.0,3.06,6.952,false_positive
5471617,K06131.01,FALSE POSITIVE,12.4237327,18.15,30.1,1.12,20.1,5221.0,3.72,2.067,false_positive
5471617,K06131.02,FALSE POSITIVE,94.38163,11.87,91.2,2.04,7.5,5221.0,3.72,2.067,false_positive
5629353,K06132.02,CONFIRMED,7.5844241,3.918,1005.0,5.83,23.8,6264.0,4.133,1.651,planet_transit
10363233,K06222.01,FALSE POSITIVE,210.899577,2.167,3345.0,4.85,7.8,5332.0,4.5,0.843,false_positive
10385682,K06223.01,FALSE POSITIVE,3.103730697,6.93402,369228.0,75.28,5143.6,6075.0,4.422,1.091,false_positive
10414727,K06224.02,FALSE POSITIVE,253.40538,7.43,240.8,2.69,5.0,7304.0,4.151,1.69,false_positive
10483644,K06225.01,FALSE POSITIVE,5.110771787,2.48392,50681.0,26.98,394.0,6029.0,4.523,0.894,false_positive
10601549,K06226.01,FALSE POSITIVE,1.463773705,1.9123,64776.0,21.79,119.7,5446.0,4.599,0.668,false_positive
10614158,K06227.01,FALSE POSITIVE,4.46255312,14.0957,22720.0,52.74,140.9,4847.0,3.277,3.619,false_positive
6614926,K06029.01,FALSE POSITIVE,3.026764871,4.32532,66719.9,26.36,1561.2,6283.0,4.459,1.01,false_positive
6628237,K06030.01,FALSE POSITIVE,3.840130917,2.8951,60401.0,33.44,275.6,5931.0,4.418,1.012,false_positive
6694186,K06031.01,FALSE POSITIVE,5.554227226,4.77434,142313.0,31.71,1517.7,5433.0,4.465,0.843,false_positive
6934587,K06032.01,FALSE POSITIVE,1.570919281,3.2232,65124.0,59.12,316.9,6192.0,4.326,1.162,false_positive
7219906,K06033.01,FALSE POSITIVE,35.08976902,3.9623,5754.6,33.1,170.8,5603.0,4.556,0.846,false_positive
7257373,K06034.01,FALSE POSITIVE,5.233450136,8.57374,430422.0,70.33,3921.8,5841.0,4.454,0.977,false_positive
7295570,K06035.01,FALSE POSITIVE,3.6037011,2.994,16112.0,66.94,33.4,5633.0,4.016,1.547,false_positive
7362852,K06036.01,FALSE POSITIVE,3.518356021,6.90375,316750.0,64.49,3217.6,6201.0,4.472,0.989,false_positive
5641294,K06133.01,FALSE POSITIVE,2.6160943,21.34,29.3,0.81,5.6,6645.0,4.232,1.42,false_positive
5738698,K06134.01,FALSE POSITIVE,2.404386969,7.40348,313168.0,79.72,8577.4,6466.0,4.278,1.21,false_positive
5768927,K06135.01,FALSE POSITIVE,4.390513938,2.9472,46829.0,41.83,290.7,6081.0,4.133,1.454,false_positive
5816144,K06137.02,FALSE POSITIVE,7.384681,3.548,142.8,1.22,10.6,6174.0,4.445,1.021,false_positive
10717220,K06228.01,CONFIRMED,21.0907909,4.751,417.6,1.88,19.7,5723.0,4.546,0.818,planet_transit
10728219,K06229.01,FALSE POSITIVE,3.371796653,3.4421,366901.0,306.28,560.2,5615.0,4.455,0.912,false_positive
10735988,K06230.01,FALSE POSITIVE,1.927177921,2.7742,136135.0,28.94,204.7,5193.0,4.525,0.774,false_positive
8112324,K07867.01,FALSE POSITIVE,0.575925434,2.4676,137404.0,38.24,354.4,5461.0,4.586,0.683,false_positive
10971944,K06231.01,FALSE POSITIVE,496.17566,11.63,293.0,3.46,11.3,6643.0,3.946,1.976,false_positive
10973583,K06232.01,FALSE POSITIVE,6.256352128,2.3512,3289.3,30.76,120.4,5772.0,4.549,0.836,false_positive
10989274,K06233.01,CONFIRMED,16.17803,5.18,449.0,2.25,6.0,5929.0,4.413,1.069,planet_transit
11099351,K06234.01,FALSE POSITIVE,2.37795507,2.4329,4391.1,92.61,257.5,9565.0,4.088,2.286,false_positive
11147460,K06235.01,FALSE POSITIVE,2.053866175,4.8045,5021.3,158.25,380.5,5051.0,3.22,4.089,false_positive
10662202,K00750.04,FALSE POSITIVE,36.5521313,2.481,282.9,0.9,7.7,4722.0,4.723,0.527,false_positive
11607193,K00983.02,FALSE POSITIVE,5.177577252,2.4777,1325.4,73.82,23.6,7429.0,4.143,1.796,false_positive
10743597,K00989.04,FALSE POSITIVE,4.08029328,2.8343,1128.4,2.92,43.1,5619.0,4.536,0.874,false_positive
4247991,K02311.03,CONFIRMED,104.3519624,3.695,243.8,1.39,15.8,5650.0,4.546,0.87,planet_transit
8042747,K07861.01,FALSE POSITIVE,469.52303,5.487,355.7,2.1,10.5,6197.0,4.449,1.035,false_positive
9008737,K02768.03,FALSE POSITIVE,11.83271013,6.152,176.3,1.17,12.7,5639.0,4.551,0.859,false_positive
7373877,K06037.01,FALSE POSITIVE,32.669962587,3.581,365.4,1.37,6.2,4871.0,4.606,0.741,false_positive
7436177,K06038.01,FALSE POSITIVE,19.93364711,8.6122,174830.0,75.88,1863.4,6505.0,4.25,1.29,false_positive
7537945,K06039.01,FALSE POSITIVE,1.071911311,3.8559,9817.8,40.32,397.6,5885.0,4.413,0.933,false_positive
7624297,K06040.01,FALSE POSITIVE,18.019651402,5.08572,176998.0,31.77,3373.3,5278.0,4.658,0.659,false_positive
8109692,K07864.01,FALSE POSITIVE,117.934158,9.25,187.5,3.76,12.9,6790.0,3.822,2.597,false_positive
7695093,K06041.01,FALSE POSITIVE,4.032762189,4.14212,119350.0,35.22,1520.0,5960.0,4.438,0.962,false_positive
7749318,K06042.01,FALSE POSITIVE,2.371589507,3.5116,235104.0,88.22,386.0,5340.0,4.715,0.601,false_positive
7777397,K06043.01,FALSE POSITIVE,5.09112124,2.159,115.1,3.58,11.4,6705.0,3.629,3.293,false_positive
5817566,K06138.01,FALSE POSITIVE,4.206070484,10.6988,119812.0,172.66,508.0,8212.0,3.736,3.185,false_positive
5952403,K06139.01,FALSE POSITIVE,0.905677864,2.2432,3670.4,325.51,107.4,5037.0,3.002,7.553,false_positive
4150539,K01330.02,FALSE POSITIVE,94.219289,24.312,1025.9,2.15,37.6,4641.0,4.589,0.694,false_positive
6182093,K06143.01,FALSE POSITIVE,297.113395,4.529,275.4,5.37,10.1,6626.0,3.676,3.206,false_positive
9839821,K02012.02,CONFIRMED,180.921729,8.99,742.4,2.3,16.2,5818.0,4.554,0.848,planet_transit
11252617,K06236.01,FALSE POSITIVE,4.478116695,3.357,117981.0,38.85,3665.4,6304.0,4.435,1.058,false_positive
8245108,K07876.01,FALSE POSITIVE,0.579108481,1.659,68.4,0.42,9.3,4604.0,4.749,0.501,false_positive
11252617,K06236.02,FALSE POSITIVE,1.27620899,2.169,186.2,1.46,11.4,6304.0,4.435,1.058,false_positive
11296437,K06237.01,FALSE POSITIVE,528.50344,6.394,133.8,2.2,11.7,7102.0,4.068,1.874,false_positive
7830321,K06044.01,FALSE POSITIVE,2.027383251,1.5528,3856.2,31.12,126.1,5544.0,4.435,0.875,false_positive
7841986,K06045.01,FALSE POSITIVE,10.73370737,7.6706,6155.3,18.7,239.5,5971.0,3.914,2.003,false_positive
7877820,K06046.01,FALSE POSITIVE,9.449438672,5.5479,12867.3,60.59,231.4,6558.0,4.167,1.431,false_positive
7914906,K06047.01,FALSE POSITIVE,8.752913958,3.4546,41770.0,119.91,326.1,7279.0,3.856,2.624,false_positive
8019043,K06048.01,FALSE POSITIVE,1.985586627,2.53163,72584.2,105.22,1594.1,6651.0,3.6,3.219,false_positive
8023317,K06049.01,FALSE POSITIVE,16.579028045,7.803,37979.8,49.01,813.6,5870.0,3.808,2.3,false_positive
8126531,K07868.01,FALSE POSITIVE,513.42784,6.278,523.2,14.87,11.5,4833.0,3.13,6.065,false_positive
8121067,K06050.01,FALSE POSITIVE,2.064900876,6.8769,10939.4,38.19,364.0,5714.0,4.501,0.901,false_positive
6197038,K06144.01,FALSE POSITIVE,9.751720174,16.1937,332900.0,182.09,1767.3,5147.0,3.424,3.145,false_positive
6221385,K06145.01,CONFIRMED,19.672324,4.812,649.9,4.07,20.6,6486.0,4.136,1.485,planet_transit
6221385,K06145.02,CONFIRMED,32.657035,5.953,620.4,3.73,17.9,6486.0,4.136,1.485,planet_transit
6362386,K06146.01,FALSE POSITIVE,4.592401261,4.96038,87426.1,52.18,5784.8,7201.0,4.138,1.724,false_positive
8260269,K07877.01,FALSE POSITIVE,6.70995253,2.297,86.0,1.1,9.8,6461.0,4.396,1.131,false_positive
6449358,K06147.01,FALSE POSITIVE,5.776794344,6.33505,121544.0,129.2,8022.8,7666.0,3.658,3.601,false_positive
6674908,K06149.01,FALSE POSITIVE,0.503199724,1.117,275.6,1.06,10.1,4013.0,4.639,0.63,false_positive
11516930,K06240.01,FALSE POSITIVE,4.768540307,0.9938,347.6,1.84,4.0,5491.0,4.432,0.887,false_positive
11558882,K06241.01,FALSE POSITIVE,73.91858615,6.9735,184074.0,89.96,933.5,6300.0,4.404,1.057,false_positive
8042835,K07862.01,FALSE POSITIVE,2.38793696,17.302,114.3,25.56,41.7,6769.0,4.379,1.161,false_positive
2853780,K02081.02,FALSE POSITIVE,589.17968,10.2,253.4,4.91,7.7,5295.0,3.617,3.152,false_positive
11673686,K06243.01,FALSE POSITIVE,4.618767943,6.03,32609.2,32.36,674.9,6195.0,3.937,1.781,false_positive
8153568,K06051.01,FALSE POSITIVE,3.60727417,14.0841,841897.0,221.55,710.9,7026.0,4.068,1.785,false_positive
8167938,K06052.01,FALSE POSITIVE,2.565717939,1.7084,1941.7,180.8,45.8,11360.0,3.636,4.712,false_positive
8167978,K06053.01,FALSE POSITIVE,22.05274533,5.5924,13857.7,32.56,343.5,5510.0,4.608,0.741,false_positive
8168581,K06054.01,FALSE POSITIVE,2.881338104,3.5943,2533.7,31.58,111.3,5783.0,4.539,0.88,false_positive
8230809,K06055.01,FALSE POSITIVE,4.078355243,6.4649,36133.0,16.73,310.0,5872.0,4.481,0.867,false_positive
8364115,K06056.01,FALSE POSITIVE,7.73590441,4.4389,465.3,21.3,59.5,5927.0,4.544,0.86,false_positive
8458207,K06057.01,FALSE POSITIVE,3.530164642,4.11466,69923.0,35.71,731.2,6208.0,4.226,1.344,false_positive
4150624,K01334.02,FALSE POSITIVE,94.225938,22.08,530.4,1.93,25.4,5421.0,4.564,0.852,false_positive
6967278,K06152.01,FALSE POSITIVE,395.07333,7.844,645.1,230.33,16.4,3599.0,0.679,98.38,false_positive
7108433,K06153.01,FALSE POSITIVE,1.51918335,5.45573,499989.0,128.17,899.3,7426.0,4.116,1.698,false_positive
7129465,K06155.01,FALSE POSITIVE,2.745910734,4.02594,286812.0,61.16,1550.9,5372.0,4.396,0.96,false_positive
7174617,K06156.01,FALSE POSITIVE,1.608363345,2.1988,96134.0,19.36,312.3,5022.0,4.668,0.589,false_positive
11724210,K06244.01,FALSE POSITIVE,5.746017234,3.6347,29236.3,29.32,393.9,5940.0,4.429,0.96,false_positive
11867071,K06247.01,FALSE POSITIVE,3.963787093,3.10316,25015.2,28.11,584.8,6617.0,4.373,1.18,false_positive
11975363,K06248.01,FALSE POSITIVE,1.759208679,4.60837,362327.0,66.06,1967.2,5721.0,4.453,0.961,false_positive
8580438,K06058.01,FALSE POSITIVE,6.496031958,5.21924,108889.0,32.33,1797.6,5516.0,4.364,0.988,false_positive
8581232,K06059.01,FALSE POSITIVE,4.012537983,2.0101,19796.0,9.96,166.0,4483.0,4.629,0.63,false_positive
8655458,K06060.01,FALSE POSITIVE,1.594162001,5.4958,9876.3,26.11,415.0,5388.0,4.449,0.885,false_positive
8695779,K06061.01,FALSE POSITIVE,10.238939876,3.4851,3153.1,22.09,427.6,6244.0,3.986,1.807,false_positive
8953059,K06062.01,FALSE POSITIVE,5.499941387,5.1339,40110.4,23.34,506.4,6435.0,4.385,1.157,false_positive
9048145,K06063.01,FALSE POSITIVE,8.667826242,5.06514,43491.0,37.51,4638.1,6712.0,4.174,1.538,false_positive
9214712,K06064.01,FALSE POSITIVE,265.2996227,8.8452,100158.0,33.81,616.3,5873.0,4.547,0.863,false_positive
9214715,K06065.01,FALSE POSITIVE,265.2999623,8.8577,31778.0,25.56,154.7,6108.0,4.471,0.997,false_positive
7190639,K06157.01,FALSE POSITIVE,98.1020983,1.225,184.4,1.97,6.9,6669.0,4.224,1.427,false_positive
7198881,K06158.01,FALSE POSITIVE,182.467019,7.607,1020.0,3.73,12.5,6299.0,4.401,1.167,false_positive
7422883,K06159.01,FALSE POSITIVE,11.41437505,6.276,45966.0,44.08,34.2,6826.0,4.187,1.52,false_positive
7464205,K06160.01,FALSE POSITIVE,151.31847,16.45,105.4,1.13,6.0,6003.0,4.346,1.085,false_positive
7622059,K06161.01,FALSE POSITIVE,10.4032399,23.85,1056.2,51.47,272.8,6428.0,4.144,1.436,false_positive
12367464,K06250.01,FALSE POSITIVE,1.853209359,1.7543,12319.1,32.99,238.9,6384.0,4.026,1.716,false_positive
12470041,K06251.01,FALSE POSITIVE,14.66769462,2.4462,29862.0,145.18,86.5,7517.0,3.717,3.226,false_positive
8179286,K07869.01,FALSE POSITIVE,11.4132144,2.371,76.4,1.03,10.4,6188.0,4.33,1.155,false_positive
2581191,K02203.02,FALSE POSITIVE,172.178768,1.19,501.0,2.29,4.7,6208.0,4.462,1.009,false_positive
9221398,K06066.01,FALSE POSITIVE,13.787520532,2.55435,12978.3,25.33,2126.1,6399.0,4.312,1.289,false_positive
9411317,K06067.01,FALSE POSITIVE,8.2904597,2.6002,173007.0,23.96,297.2,4601.0,4.681,0.566,false_positive
9532123,K06069.01,FALSE POSITIVE,8.214204254,4.5905,74177.0,42.29,613.1,5654.0,4.59,0.774,false_positive
9549471,K06070.01,FALSE POSITIVE,15.71377375,7.464,9482.0,10.85,98.1,5812.0,4.434,0.96,false_positive
9649222,K06071.01,FALSE POSITIVE,5.918619554,3.94804,94124.0,29.98,1117.0,5957.0,4.498,0.971,false_positive
9664215,K06072.01,FALSE POSITIVE,3.319523463,3.3465,38832.0,38.37,249.4,5761.0,4.581,0.791,false_positive
7750740,K06162.01,FALSE POSITIVE,5.874197307,4.26585,205698.0,59.2,2200.0,6103.0,4.363,1.083,false_positive
7779942,K06163.01,FALSE POSITIVE,19.7959731,5.342,334.0,3.47,16.6,6731.0,4.043,1.876,false_positive
7838906,K06165.01,FALSE POSITIVE,5.614892073,3.7294,2373.0,1192.79,122.3,4289.0,1.603,35.695,false_positive
